vid,rank,views,likes,dislikes,time
31,C55,5426,2019-01-20 03:40:39.476137,0,162970
84,C54,6063,2019-01-20 03:40:40.119354,0,167548
0,7658,135543,C65,2019-01-20 03:45:31.127535,60
0,11097,301537,C64,2019-01-20 03:45:31.697085,34
0,24710,586384,F14,2019-01-20 03:45:32.348883,534
0,7623,211069,C63,2019-01-20 03:45:33.021890,111
0,7647,186244,C62,2019-01-20 03:45:33.685391,59
0,9837,245403,C61,2019-01-20 03:45:34.315439,142
0,8967,229712,C60,2019-01-20 03:45:35.018338,128
0,18625,477491,F13,2019-01-20 03:45:35.651203,349
0,6952,218000,C59,2019-01-20 03:45:36.240013,401
0,5911,172540,C58,2019-01-20 03:45:36.907303,136
0,5299,167217,C57,2019-01-20 03:45:37.608985,33
0,6695,182500,C56,2019-01-20 03:45:38.292696,28
0,5426,162970,C55,2019-01-20 03:45:38.898412,31
0,6063,167548,C54,2019-01-20 03:45:39.548878,84
60,135835,7659,C65,2019-01-20 03:50:31.409379,0
34,301537,11097,C64,2019-01-20 03:50:32.179975,0
534,586384,24710,F14,2019-01-20 03:50:32.819385,0
111,211069,7623,C63,2019-01-20 03:50:33.452579,0
59,186244,7647,C62,2019-01-20 03:50:34.026479,0
142,245403,9837,C61,2019-01-20 03:50:34.804054,0
128,229712,8967,C60,2019-01-20 03:50:35.534334,0
349,477491,18625,F13,2019-01-20 03:50:36.285399,0
401,218000,6952,C59,2019-01-20 03:50:36.905102,0
136,172540,5911,C58,2019-01-20 03:50:37.531986,0
33,167217,5299,C57,2019-01-20 03:50:38.190898,0
28,182500,6695,C56,2019-01-20 03:50:38.913692,0
31,162970,5426,C55,2019-01-20 03:50:39.594163,0
84,167548,6063,C54,2019-01-20 03:50:40.248910,0
60,7659,0,135835,2019-01-20 03:55:30.653288,C65
34,11097,0,301537,2019-01-20 03:55:31.274819,C64
534,24710,0,586384,2019-01-20 03:55:32.024555,F14
111,7623,0,211069,2019-01-20 03:55:32.584615,C63
59,7647,0,186244,2019-01-20 03:55:33.357449,C62
142,9837,0,245403,2019-01-20 03:55:34.003071,C61
128,8967,0,229712,2019-01-20 03:55:34.623456,C60
349,18625,0,477491,2019-01-20 03:55:35.360892,F13
401,6952,0,218000,2019-01-20 03:55:35.955610,C59
136,5911,0,172540,2019-01-20 03:55:36.749543,C58
33,5299,0,167217,2019-01-20 03:55:37.392843,C57
28,6695,0,182500,2019-01-20 03:55:38.002713,C56
31,5426,0,162970,2019-01-20 03:55:38.689482,C55
84,6063,0,167548,2019-01-20 03:55:39.441790,C54
2019-01-20 04:00:35.291536,7661,60,137357,C65,0
2019-01-20 04:00:35.896703,11097,34,301537,C64,0
2019-01-20 04:00:36.701888,24710,534,586384,F14,0
2019-01-20 04:00:37.325968,7623,111,211069,C63,0
2019-01-20 04:00:37.974641,7647,59,186244,C62,0
2019-01-20 04:00:38.577050,9837,142,245403,C61,0
2019-01-20 04:00:39.253538,8967,128,229712,C60,0
2019-01-20 04:00:39.881445,18625,349,477491,F13,0
2019-01-20 04:00:40.595381,6952,401,218000,C59,0
2019-01-20 04:00:41.185818,5911,136,172540,C58,0
2019-01-20 04:00:41.878636,5299,33,167217,C57,0
2019-01-20 04:00:42.453047,6695,28,182500,C56,0
2019-01-20 04:00:43.194070,5426,31,162970,C55,0
2019-01-20 04:00:43.851245,6063,84,167548,C54,0
2019-01-20 04:05:33.905481,60,C65,0,137357,7661
2019-01-20 04:05:34.548482,34,C64,0,301537,11097
2019-01-20 04:05:35.151741,534,F14,0,586384,24710
2019-01-20 04:05:35.898391,111,C63,0,211069,7623
2019-01-20 04:05:36.568333,59,C62,0,186244,7647
2019-01-20 04:05:37.316748,142,C61,0,245403,9837
2019-01-20 04:05:38.018043,128,C60,0,229712,8967
2019-01-20 04:05:38.764197,349,F13,0,477491,18625
2019-01-20 04:05:39.426758,401,C59,0,218000,6952
2019-01-20 04:05:40.017450,136,C58,0,172540,5911
2019-01-20 04:05:40.654342,33,C57,0,167319,5299
2019-01-20 04:05:41.254282,28,C56,0,182500,6695
2019-01-20 04:05:41.917341,31,C55,0,162970,5426
2019-01-20 04:05:42.606239,84,C54,0,167548,6063
0,C65,137404,2019-01-20 04:10:32.992347,60,7662
0,C64,301537,2019-01-20 04:10:33.740748,34,11097
0,F14,586384,2019-01-20 04:10:34.391358,534,24710
0,C63,211069,2019-01-20 04:10:35.050680,111,7623
0,C62,186244,2019-01-20 04:10:35.608093,59,7647
0,C61,245403,2019-01-20 04:10:36.377154,142,9837
0,C60,229712,2019-01-20 04:10:37.104251,128,8967
0,F13,477491,2019-01-20 04:10:37.796083,349,18625
0,C59,218000,2019-01-20 04:10:38.414379,401,6952
0,C58,172540,2019-01-20 04:10:39.060761,136,5911
0,C57,167319,2019-01-20 04:10:39.721753,33,5299
0,C56,182500,2019-01-20 04:10:40.381963,28,6695
0,C55,162970,2019-01-20 04:10:41.122106,31,5426
0,C54,167548,2019-01-20 04:10:41.838585,84,6063
0,C65,2019-01-20 04:15:32.198183,7665,137404,60
0,C64,2019-01-20 04:15:32.769934,11097,301537,34
0,F14,2019-01-20 04:15:33.614912,24710,586384,534
0,C63,2019-01-20 04:15:34.207947,7623,211069,111
0,C62,2019-01-20 04:15:34.759562,7647,186244,59
0,C61,2019-01-20 04:15:35.459750,9837,245403,142
0,C60,2019-01-20 04:15:36.245755,8967,229712,128
0,F13,2019-01-20 04:15:36.889813,18625,477491,349
0,C59,2019-01-20 04:15:37.563733,6952,218000,401
0,C58,2019-01-20 04:15:38.177874,5911,172540,136
0,C57,2019-01-20 04:15:38.830771,5299,167319,33
0,C56,2019-01-20 04:15:39.459268,6695,182500,28
0,C55,2019-01-20 04:15:40.090317,5426,162970,31
0,C54,2019-01-20 04:15:40.628858,6063,167548,84
0,C65,2019-01-20 04:20:32.828874,137404,60,7667
0,C64,2019-01-20 04:20:33.505663,301537,34,11097
0,F14,2019-01-20 04:20:34.112617,586384,534,24710
0,C63,2019-01-20 04:20:34.788265,211069,111,7623
0,C62,2019-01-20 04:20:35.424289,186244,59,7647
0,C61,2019-01-20 04:20:36.087271,245403,142,9837
0,C60,2019-01-20 04:20:36.767832,229712,128,8967
0,F13,2019-01-20 04:20:37.386486,477491,349,18625
0,C59,2019-01-20 04:20:38.066784,218000,401,6952
0,C58,2019-01-20 04:20:38.708230,172540,136,5911
0,C57,2019-01-20 04:20:39.366272,167351,33,5299
0,C56,2019-01-20 04:20:39.931152,182568,28,6695
0,C55,2019-01-20 04:20:40.562775,162970,31,5426
0,C54,2019-01-20 04:20:41.267737,167548,84,6063
C65,60,2019-01-20 04:25:34.906465,7669,137676,0
C64,34,2019-01-20 04:25:35.537690,11097,301537,0
F14,534,2019-01-20 04:25:36.287719,24710,586384,0
C63,111,2019-01-20 04:25:36.931506,7623,211069,0
C62,59,2019-01-20 04:25:37.629011,7647,186244,0
C61,142,2019-01-20 04:25:38.329885,9837,245403,0
C60,128,2019-01-20 04:25:39.084800,8967,229712,0
F13,349,2019-01-20 04:25:39.778545,18625,477491,0
C59,401,2019-01-20 04:25:40.467905,6952,218000,0
C58,136,2019-01-20 04:25:41.152603,5911,172540,0
C57,33,2019-01-20 04:25:41.833032,5299,167351,0
C56,28,2019-01-20 04:25:42.399915,6695,182568,0
C55,31,2019-01-20 04:25:43.033257,5426,162970,0
C54,84,2019-01-20 04:25:43.789748,6063,167548,0
137676,7669,60,2019-01-20 04:30:34.112393,0,C65
301537,11097,34,2019-01-20 04:30:34.723900,0,C64
586384,24710,534,2019-01-20 04:30:35.413034,0,F14
211069,7623,111,2019-01-20 04:30:36.115202,0,C63
186244,7647,59,2019-01-20 04:30:36.716992,0,C62
245403,9837,142,2019-01-20 04:30:37.390574,0,C61
229712,8967,128,2019-01-20 04:30:38.099696,0,C60
477491,18625,349,2019-01-20 04:30:38.711582,0,F13
218000,6952,401,2019-01-20 04:30:39.508213,0,C59
172540,5911,136,2019-01-20 04:30:40.261580,0,C58
167351,5299,33,2019-01-20 04:30:41.165692,0,C57
182568,6695,28,2019-01-20 04:30:41.853663,0,C56
162970,5426,31,2019-01-20 04:30:42.541954,0,C55
167548,6063,84,2019-01-20 04:30:43.281386,0,C54
2019-01-20 04:35:32.933610,C65,60,7670,139146,0
2019-01-20 04:35:33.662449,C64,34,11097,301537,0
2019-01-20 04:35:34.336448,F14,534,24710,586384,0
2019-01-20 04:35:34.960047,C63,111,7623,211069,0
2019-01-20 04:35:35.648419,C62,59,7647,186244,0
2019-01-20 04:35:36.393774,C61,142,9837,245403,0
2019-01-20 04:35:37.096598,C60,128,8967,229925,0
2019-01-20 04:35:37.780526,F13,349,18625,477491,0
2019-01-20 04:35:38.372211,C59,401,6952,218000,0
2019-01-20 04:35:39.000859,C58,136,5911,172540,0
2019-01-20 04:35:39.631999,C57,33,5299,167351,0
2019-01-20 04:35:40.228138,C56,28,6695,182568,0
2019-01-20 04:35:40.929764,C55,31,5426,162970,0
2019-01-20 04:35:41.602350,C54,84,6063,167548,0
7672,C65,0,2019-01-20 04:40:34.120979,139158,60
11098,C64,0,2019-01-20 04:40:34.783730,302039,34
24710,F14,0,2019-01-20 04:40:35.427918,586384,534
7623,C63,0,2019-01-20 04:40:36.169757,211069,111
7647,C62,0,2019-01-20 04:40:36.855060,186244,59
9837,C61,0,2019-01-20 04:40:37.497540,245403,142
8967,C60,0,2019-01-20 04:40:38.095522,229925,128
18625,F13,0,2019-01-20 04:40:38.763081,477491,349
6952,C59,0,2019-01-20 04:40:39.511672,218059,401
5911,C58,0,2019-01-20 04:40:40.204180,172540,136
5299,C57,0,2019-01-20 04:40:40.933636,167351,33
6695,C56,0,2019-01-20 04:40:41.598074,182568,28
5426,C55,0,2019-01-20 04:40:42.275372,163078,31
6063,C54,0,2019-01-20 04:40:42.876182,167548,84
7673,2019-01-20 04:45:34.030552,C65,139158,0,60
11098,2019-01-20 04:45:34.846367,C64,302039,0,34
24710,2019-01-20 04:45:35.530215,F14,586384,0,534
7623,2019-01-20 04:45:36.132602,C63,211069,0,111
7647,2019-01-20 04:45:36.800469,C62,186244,0,59
9837,2019-01-20 04:45:37.533897,C61,245403,0,142
8967,2019-01-20 04:45:38.134961,C60,229925,0,128
18625,2019-01-20 04:45:38.764850,F13,477491,0,349
6952,2019-01-20 04:45:39.396605,C59,218059,0,401
5911,2019-01-20 04:45:40.030618,C58,172540,0,136
5299,2019-01-20 04:45:40.601592,C57,167351,0,33
6695,2019-01-20 04:45:41.186933,C56,182568,0,28
5426,2019-01-20 04:45:41.853249,C55,163078,0,31
6063,2019-01-20 04:45:42.607030,C54,167548,0,84
60,C65,139158,2019-01-20 04:50:34.623347,0,7673
34,C64,302039,2019-01-20 04:50:35.339650,0,11098
534,F14,586384,2019-01-20 04:50:35.997051,0,24710
111,C63,211069,2019-01-20 04:50:36.649662,0,7623
59,C62,186244,2019-01-20 04:50:37.243863,0,7647
142,C61,245403,2019-01-20 04:50:37.936795,0,9837
128,C60,229925,2019-01-20 04:50:38.567834,0,8967
349,F13,477491,2019-01-20 04:50:39.206322,0,18625
401,C59,218059,2019-01-20 04:50:39.860854,0,6952
136,C58,172540,2019-01-20 04:50:40.432711,0,5911
33,C57,167351,2019-01-20 04:50:41.042045,0,5299
28,C56,182568,2019-01-20 04:50:41.741768,0,6695
31,C55,163078,2019-01-20 04:50:42.373609,0,5426
84,C54,167548,2019-01-20 04:50:42.983386,0,6063
0,2019-01-20 04:55:31.224986,C65,7673,139158,60
0,2019-01-20 04:55:31.861591,C64,11098,302039,34
0,2019-01-20 04:55:32.556623,F14,24710,586384,534
0,2019-01-20 04:55:33.258016,C63,7623,211069,111
0,2019-01-20 04:55:33.959858,C62,7647,186244,59
0,2019-01-20 04:55:34.566451,C61,9837,245403,142
0,2019-01-20 04:55:35.251372,C60,8967,229925,128
0,2019-01-20 04:55:36.089951,F13,18625,477491,349
0,2019-01-20 04:55:36.718856,C59,6952,218104,401
0,2019-01-20 04:55:37.349031,C58,5911,172540,136
0,2019-01-20 04:55:37.977069,C57,5299,167351,33
0,2019-01-20 04:55:38.606143,C56,6695,182568,28
0,2019-01-20 04:55:39.308373,C55,5426,163078,31
0,2019-01-20 04:55:39.977149,C54,6063,167548,84
7673,60,2019-01-20 05:00:31.372963,0,C65,139158
11098,34,2019-01-20 05:00:32.043775,0,C64,302039
24710,534,2019-01-20 05:00:32.684637,0,F14,586384
7623,111,2019-01-20 05:00:33.339153,0,C63,211069
7647,59,2019-01-20 05:00:33.984513,0,C62,186244
9837,142,2019-01-20 05:00:34.677047,0,C61,245403
8967,128,2019-01-20 05:00:35.297009,0,C60,229925
18625,349,2019-01-20 05:00:35.925760,0,F13,477491
6952,401,2019-01-20 05:00:36.532675,0,C59,218104
5911,136,2019-01-20 05:00:37.272533,0,C58,172540
5299,33,2019-01-20 05:00:37.925116,0,C57,167351
6695,28,2019-01-20 05:00:38.548843,0,C56,182568
5426,31,2019-01-20 05:00:39.186130,0,C55,163078
6063,84,2019-01-20 05:00:39.812570,0,C54,167548
140419,0,C65,7674,2019-01-20 05:05:33.425213,61
302039,0,C64,11098,2019-01-20 05:05:34.160037,34
586384,0,F14,24710,2019-01-20 05:05:34.942454,534
211069,0,C63,7623,2019-01-20 05:05:35.702375,111
186244,0,C62,7647,2019-01-20 05:05:36.346584,59
245403,0,C61,9837,2019-01-20 05:05:37.078711,142
229925,0,C60,8967,2019-01-20 05:05:37.756985,128
477491,0,F13,18625,2019-01-20 05:05:38.410689,349
218104,0,C59,6952,2019-01-20 05:05:39.012814,401
172540,0,C58,5911,2019-01-20 05:05:39.608433,136
167351,0,C57,5299,2019-01-20 05:05:40.243196,33
182568,0,C56,6695,2019-01-20 05:05:40.877485,28
163078,0,C55,5426,2019-01-20 05:05:41.572335,31
167548,0,C54,6063,2019-01-20 05:05:42.292278,84
61,0,2019-01-20 05:10:32.033194,7675,140420,C65
34,0,2019-01-20 05:10:32.661950,11098,302039,C64
534,0,2019-01-20 05:10:33.299437,24710,586384,F14
111,0,2019-01-20 05:10:33.943445,7623,211069,C63
59,0,2019-01-20 05:10:34.593188,7647,186244,C62
142,0,2019-01-20 05:10:35.374504,9837,245403,C61
128,0,2019-01-20 05:10:36.085591,8967,229925,C60
349,0,2019-01-20 05:10:36.835211,18625,477491,F13
401,0,2019-01-20 05:10:37.544842,6952,218104,C59
136,0,2019-01-20 05:10:38.209277,5911,172540,C58
33,0,2019-01-20 05:10:38.744205,5299,167351,C57
28,0,2019-01-20 05:10:39.479977,6695,182568,C56
31,0,2019-01-20 05:10:40.105902,5426,163078,C55
84,0,2019-01-20 05:10:40.781871,6063,167548,C54
C65,7676,140420,2019-01-20 05:15:30.589327,0,61
C64,11098,302039,2019-01-20 05:15:31.273903,0,34
F14,24710,586384,2019-01-20 05:15:31.979458,0,534
C63,7623,211069,2019-01-20 05:15:32.626366,0,111
C62,7647,186244,2019-01-20 05:15:33.159333,0,59
C61,9837,245403,2019-01-20 05:15:33.719975,0,142
C60,8967,229925,2019-01-20 05:15:34.382312,0,128
F13,18625,477491,2019-01-20 05:15:35.104273,0,349
C59,6952,218104,2019-01-20 05:15:35.701993,0,401
C58,5911,172540,2019-01-20 05:15:36.389603,0,136
C57,5299,167351,2019-01-20 05:15:37.018039,0,33
C56,6695,182568,2019-01-20 05:15:37.617104,0,28
C55,5426,163078,2019-01-20 05:15:38.272080,0,31
C54,6063,167548,2019-01-20 05:15:38.975751,0,84
C65,61,2019-01-20 05:20:33.928110,140513,0,7677
C64,34,2019-01-20 05:20:34.636452,302039,0,11098
F14,534,2019-01-20 05:20:35.188051,586384,0,24710
C63,111,2019-01-20 05:20:35.882076,211069,0,7623
C62,59,2019-01-20 05:20:36.632541,186244,0,7647
C61,142,2019-01-20 05:20:37.318317,245403,0,9837
C60,128,2019-01-20 05:20:37.953489,229925,0,8967
F13,349,2019-01-20 05:20:38.695615,477491,0,18625
C59,401,2019-01-20 05:20:39.426464,218104,0,6952
C58,136,2019-01-20 05:20:40.090961,172540,0,5911
C57,33,2019-01-20 05:20:40.675121,167351,0,5299
C56,28,2019-01-20 05:20:41.308667,182568,0,6695
C55,31,2019-01-20 05:20:41.969624,163078,0,5426
C54,84,2019-01-20 05:20:42.649863,167548,0,6063
140531,2019-01-20 05:25:32.562080,7678,0,61,C65
302039,2019-01-20 05:25:33.274720,11098,0,34,C64
586384,2019-01-20 05:25:34.039198,24710,0,534,F14
211069,2019-01-20 05:25:34.767620,7623,0,111,C63
186244,2019-01-20 05:25:35.364061,7647,0,59,C62
245403,2019-01-20 05:25:35.976901,9837,0,142,C61
229925,2019-01-20 05:25:36.607309,8967,0,128,C60
477491,2019-01-20 05:25:37.316168,18625,0,349,F13
218104,2019-01-20 05:25:38.014653,6952,0,401,C59
172613,2019-01-20 05:25:38.726739,5911,0,136,C58
167351,2019-01-20 05:25:39.306294,5299,0,33,C57
182568,2019-01-20 05:25:40.007372,6695,0,28,C56
163078,2019-01-20 05:25:40.590048,5426,0,31,C55
167548,2019-01-20 05:25:41.216667,6063,0,84,C54
2019-01-20 05:30:32.252975,140586,61,7679,C65,0
2019-01-20 05:30:32.992143,302039,34,11098,C64,0
2019-01-20 05:30:33.637120,586384,534,24710,F14,0
2019-01-20 05:30:34.251659,211069,111,7623,C63,0
2019-01-20 05:30:35.029283,186244,59,7647,C62,0
2019-01-20 05:30:35.726365,245403,142,9837,C61,0
2019-01-20 05:30:36.442137,229925,128,8967,C60,0
2019-01-20 05:30:37.204784,477491,349,18625,F13,0
2019-01-20 05:30:37.855150,218104,401,6952,C59,0
2019-01-20 05:30:38.607685,172613,136,5911,C58,0
2019-01-20 05:30:39.249091,167351,33,5299,C57,0
2019-01-20 05:30:39.845848,182568,28,6695,C56,0
2019-01-20 05:30:40.556068,163078,31,5426,C55,0
2019-01-20 05:30:41.213952,167548,84,6063,C54,0
7680,0,2019-01-20 05:35:32.402491,61,141369,C65
11098,0,2019-01-20 05:35:33.097497,34,302039,C64
24710,0,2019-01-20 05:35:33.892628,534,586384,F14
7623,0,2019-01-20 05:35:34.498063,111,211069,C63
7647,0,2019-01-20 05:35:35.096508,59,186244,C62
9837,0,2019-01-20 05:35:35.664513,142,245403,C61
8967,0,2019-01-20 05:35:36.268909,128,229925,C60
18625,0,2019-01-20 05:35:36.931774,349,477491,F13
6952,0,2019-01-20 05:35:37.533976,401,218104,C59
5911,0,2019-01-20 05:35:38.183605,136,172613,C58
5299,0,2019-01-20 05:35:38.916703,33,167351,C57
6695,0,2019-01-20 05:35:39.554981,28,182568,C56
5426,0,2019-01-20 05:35:40.291606,31,163078,C55
6063,0,2019-01-20 05:35:40.943793,84,167548,C54
141369,62,C65,2019-01-20 05:40:32.568461,0,7680
302185,34,C64,2019-01-20 05:40:33.321110,0,11098
586384,534,F14,2019-01-20 05:40:33.915269,0,24710
211069,111,C63,2019-01-20 05:40:34.692446,0,7623
186244,59,C62,2019-01-20 05:40:35.498635,0,7647
245403,142,C61,2019-01-20 05:40:36.244598,0,9837
229925,128,C60,2019-01-20 05:40:36.810529,0,8967
477491,349,F13,2019-01-20 05:40:37.516621,0,18625
218104,401,C59,2019-01-20 05:40:38.142561,0,6952
172613,136,C58,2019-01-20 05:40:38.806644,0,5911
167351,33,C57,2019-01-20 05:40:39.599883,0,5299
182568,28,C56,2019-01-20 05:40:40.253705,0,6695
163078,31,C55,2019-01-20 05:40:40.896816,0,5426
167548,84,C54,2019-01-20 05:40:41.566178,0,6063
62,C65,7682,141369,2019-01-20 05:45:33.414618,0
34,C64,11098,302185,2019-01-20 05:45:34.024514,0
534,F14,24710,586384,2019-01-20 05:45:34.756814,0
111,C63,7623,211069,2019-01-20 05:45:35.496290,0
59,C62,7647,186244,2019-01-20 05:45:36.212839,0
142,C61,9837,245403,2019-01-20 05:45:36.814751,0
128,C60,8967,229925,2019-01-20 05:45:37.498591,0
349,F13,18625,477491,2019-01-20 05:45:38.232524,0
401,C59,6952,218104,2019-01-20 05:45:38.933918,0
136,C58,5911,172613,2019-01-20 05:45:39.677247,0
33,C57,5299,167351,2019-01-20 05:45:40.272290,0
28,C56,6695,182568,2019-01-20 05:45:40.930790,0
31,C55,5426,163078,2019-01-20 05:45:41.618801,0
84,C54,6063,167548,2019-01-20 05:45:42.200283,0
C65,62,0,7682,141369,2019-01-20 05:50:33.002037
C64,34,0,11098,302185,2019-01-20 05:50:33.558327
F14,534,0,24710,586384,2019-01-20 05:50:34.138240
C63,111,0,7623,211069,2019-01-20 05:50:34.736558
C62,59,0,7647,186349,2019-01-20 05:50:35.376674
C61,142,0,9837,245511,2019-01-20 05:50:36.017391
C60,128,0,8967,229925,2019-01-20 05:50:36.663533
F13,349,0,18625,477491,2019-01-20 05:50:37.244020
C59,401,0,6952,218104,2019-01-20 05:50:37.822094
C58,136,0,5911,172613,2019-01-20 05:50:38.432536
C57,33,0,5299,167351,2019-01-20 05:50:39.314298
C56,28,0,6695,182568,2019-01-20 05:50:40.097433
C55,31,0,5426,163119,2019-01-20 05:50:40.755467
C54,84,0,6063,167548,2019-01-20 05:50:41.408143
0,7684,C65,141396,62,2019-01-20 05:55:35.629211
0,11099,C64,302188,34,2019-01-20 05:55:36.301143
0,24710,F14,586384,534,2019-01-20 05:55:36.842804
0,7623,C63,211069,111,2019-01-20 05:55:37.477916
0,7647,C62,186349,59,2019-01-20 05:55:38.123513
0,9837,C61,245511,142,2019-01-20 05:55:38.779795
0,8967,C60,229925,128,2019-01-20 05:55:39.454826
0,18625,F13,477491,349,2019-01-20 05:55:40.146792
0,6952,C59,218104,401,2019-01-20 05:55:40.775357
0,5911,C58,172613,136,2019-01-20 05:55:41.415156
0,5299,C57,167351,33,2019-01-20 05:55:42.096561
0,6695,C56,182568,28,2019-01-20 05:55:42.713245
0,5426,C55,163119,31,2019-01-20 05:55:43.328882
0,6063,C54,167548,84,2019-01-20 05:55:43.924015
62,7687,141780,C65,2019-01-20 06:00:29.937500,0
34,11099,302188,C64,2019-01-20 06:00:30.608785,0
534,24710,586384,F14,2019-01-20 06:00:31.202904,0
111,7623,211069,C63,2019-01-20 06:00:31.800645,0
59,7647,186349,C62,2019-01-20 06:00:32.468391,0
142,9837,245511,C61,2019-01-20 06:00:33.077452,0
128,8967,229925,C60,2019-01-20 06:00:33.706121,0
349,18625,477491,F13,2019-01-20 06:00:34.373710,0
401,6952,218104,C59,2019-01-20 06:00:35.040229,0
136,5911,172613,C58,2019-01-20 06:00:35.637717,0
33,5299,167351,C57,2019-01-20 06:00:36.273189,0
28,6695,182568,C56,2019-01-20 06:00:36.959291,0
31,5426,163119,C55,2019-01-20 06:00:37.667893,0
84,6063,167548,C54,2019-01-20 06:00:38.353101,0
0,C65,142037,7690,2019-01-20 06:05:32.198398,62
0,C64,302188,11099,2019-01-20 06:05:32.786818,34
0,F14,586384,24710,2019-01-20 06:05:33.488657,534
0,C63,211069,7623,2019-01-20 06:05:34.114495,111
0,C62,186349,7647,2019-01-20 06:05:34.829538,59
0,C61,245511,9837,2019-01-20 06:05:35.534765,142
0,C60,229925,8967,2019-01-20 06:05:36.252203,128
0,F13,477491,18625,2019-01-20 06:05:37.044392,349
0,C59,218104,6952,2019-01-20 06:05:37.763439,401
0,C58,172613,5911,2019-01-20 06:05:38.371595,136
0,C57,167351,5299,2019-01-20 06:05:38.975200,33
0,C56,182568,6695,2019-01-20 06:05:39.627983,28
0,C55,163119,5426,2019-01-20 06:05:40.295352,31
0,C54,167548,6063,2019-01-20 06:05:40.954734,84
7691,62,C65,142047,2019-01-20 06:10:32.996874,0
11099,34,C64,302188,2019-01-20 06:10:33.651426,0
24710,534,F14,586384,2019-01-20 06:10:34.351199,0
7623,111,C63,211069,2019-01-20 06:10:35.127058,0
7647,59,C62,186349,2019-01-20 06:10:35.780669,0
9837,142,C61,245511,2019-01-20 06:10:36.490709,0
8967,128,C60,229925,2019-01-20 06:10:37.118161,0
18625,349,F13,477491,2019-01-20 06:10:37.818068,0
6952,401,C59,218104,2019-01-20 06:10:38.753901,0
5911,136,C58,172613,2019-01-20 06:10:39.335672,0
5299,33,C57,167351,2019-01-20 06:10:39.882114,0
6695,28,C56,182568,2019-01-20 06:10:40.499285,0
5426,31,C55,163119,2019-01-20 06:10:41.095970,0
6063,84,C54,167644,2019-01-20 06:10:41.812810,0
142047,2019-01-20 06:15:33.937703,62,C65,0,7694
302188,2019-01-20 06:15:34.527525,34,C64,0,11099
586384,2019-01-20 06:15:35.124569,534,F14,0,24710
211069,2019-01-20 06:15:35.764319,111,C63,0,7623
186349,2019-01-20 06:15:36.429961,59,C62,0,7647
245511,2019-01-20 06:15:37.020162,142,C61,0,9837
229925,2019-01-20 06:15:37.650766,128,C60,0,8967
477491,2019-01-20 06:15:38.237516,349,F13,0,18625
218104,2019-01-20 06:15:38.973665,401,C59,0,6952
172613,2019-01-20 06:15:39.747155,136,C58,0,5911
167351,2019-01-20 06:15:40.385845,33,C57,0,5299
182568,2019-01-20 06:15:40.960331,28,C56,0,6695
163119,2019-01-20 06:15:41.580429,31,C55,0,5426
167644,2019-01-20 06:15:42.290048,84,C54,0,6063
0,7697,2019-01-20 06:20:33.866397,62,C65,142056
0,11099,2019-01-20 06:20:34.562059,34,C64,302188
0,24710,2019-01-20 06:20:35.278402,534,F14,586384
0,7623,2019-01-20 06:20:35.953293,111,C63,211069
0,7647,2019-01-20 06:20:36.591164,59,C62,186349
0,9837,2019-01-20 06:20:37.330060,142,C61,245511
0,8967,2019-01-20 06:20:38.003651,128,C60,229925
0,18625,2019-01-20 06:20:38.700873,349,F13,477491
0,6952,2019-01-20 06:20:39.389556,401,C59,218104
0,5911,2019-01-20 06:20:40.080546,136,C58,172613
0,5299,2019-01-20 06:20:40.808307,33,C57,167351
0,6695,2019-01-20 06:20:41.405063,28,C56,182568
0,5426,2019-01-20 06:20:42.146507,31,C55,163119
0,6063,2019-01-20 06:20:42.806650,84,C54,167644
2019-01-20 06:25:33.057569,7700,62,C65,142095,0
2019-01-20 06:25:33.661496,11099,34,C64,302188,0
2019-01-20 06:25:34.303856,24710,534,F14,586384,0
2019-01-20 06:25:34.982665,7623,111,C63,211069,0
2019-01-20 06:25:35.616441,7647,59,C62,186349,0
2019-01-20 06:25:36.180633,9837,142,C61,245511,0
2019-01-20 06:25:36.839078,8967,128,C60,229925,0
2019-01-20 06:25:37.413838,18625,349,F13,477491,0
2019-01-20 06:25:38.122003,6952,401,C59,218104,0
2019-01-20 06:25:38.722372,5911,136,C58,172613,0
2019-01-20 06:25:39.414047,5299,33,C57,167351,0
2019-01-20 06:25:39.990433,6695,28,C56,182568,0
2019-01-20 06:25:40.694468,5426,31,C55,163119,0
2019-01-20 06:25:41.379542,6063,84,C54,167644,0
0,142358,2019-01-20 06:30:31.866969,C65,62,7704
0,302237,2019-01-20 06:30:32.462661,C64,34,11100
0,586384,2019-01-20 06:30:33.083776,F14,534,24710
0,211069,2019-01-20 06:30:33.743832,C63,111,7623
0,186349,2019-01-20 06:30:34.431640,C62,59,7647
0,245511,2019-01-20 06:30:35.148848,C61,142,9837
0,229925,2019-01-20 06:30:35.947358,C60,128,8967
0,477491,2019-01-20 06:30:36.624388,F13,349,18625
0,218104,2019-01-20 06:30:37.227839,C59,401,6952
0,172613,2019-01-20 06:30:37.958833,C58,136,5911
0,167351,2019-01-20 06:30:38.650712,C57,33,5299
0,182568,2019-01-20 06:30:39.247108,C56,28,6695
0,163119,2019-01-20 06:30:39.932967,C55,31,5426
0,167644,2019-01-20 06:30:40.549956,C54,84,6063
142542,C65,7706,2019-01-20 06:35:33.509668,62,0
302237,C64,11100,2019-01-20 06:35:34.274004,34,0
586384,F14,24710,2019-01-20 06:35:34.917268,534,0
211069,C63,7623,2019-01-20 06:35:35.604865,111,0
